tic,toi,rotulo,disposicao,periodo_publicado,profundidade_publicada_ppm,periodo_recuperado,erro_periodo_rel,profundidade_pct,duracao_h,snr,pico,secundario_pct,odd_even,forma,centroide,pontos
271596418,868.01,falso-positivo,FP,0.5561090,172.8601890,0.84588,0.23946,0.0273,0.789,5.00,0.0521,0.0000,0.6111,0.4444,0.9134,18278
37084932,879.01,falso-positivo,FP,6.5845400,5500.9400000,6.59437,0.00149,0.2935,3.517,68.17,0.4508,0.0015,0.8217,0.5556,23.5711,17457
237808867,881.01,falso-positivo,FP,0.5670800,980.0000000,0.56725,0.00030,0.0810,1.664,33.97,0.2656,0.0000,0.0669,0.5556,9.2410,17456
92013169,882.01,falso-positivo,FP,2.3552639,912.0000000,2.35479,0.00020,0.0985,0.942,16.98,0.1299,0.0075,0.0178,0.3750,2.8348,17446
167031605,884.01,falso-positivo,FP,2.7809000,2990.0000000,2.78280,0.00068,0.2565,1.484,43.78,0.3633,0.0835,0.0975,0.6000,1.0838,17383
438295981,888.01,falso-positivo,FP,3.9664300,828.3710000,3.96774,0.00033,0.0600,1.587,12.49,0.0765,0.0063,0.0509,0.5000,5.7372,17388
284288080,889.01,falso-positivo,FP,1.8348500,1200.0000000,1.83626,0.00077,0.0539,1.714,9.40,0.1035,0.0006,0.2457,0.6250,5.6312,17458
33690636,891.01,falso-positivo,FP,4.9991500,684.2710000,7.72883,0.22699,0.2642,3.092,24.14,0.3266,0.0248,0.3016,0.5000,21.3775,17457
42755801,894.01,falso-positivo,FP,4.3433389,1100.0000000,4.34021,0.00072,0.0786,4.051,32.32,0.1576,0.0000,0.0513,0.6000,4.5083,17458
250484865,895.01,falso-positivo,FP,0.7618900,190.0000000,0.76159,0.00039,0.0172,2.234,14.17,0.0559,0.0007,0.0054,0.3636,5.9066,17455
229384040,897.01,falso-positivo,FP,1.2980202,250.0000000,1.29352,0.00347,0.0389,3.622,24.95,0.1256,0.0073,0.1428,0.5000,4.0247,17444
364107753,909.01,falso-positivo,FP,3.9043855,255.0000000,3.91092,0.00167,0.0275,3.650,21.91,0.0524,0.0014,0.0254,0.7273,1.5156,14232
153027658,914.01,falso-positivo,FP,2.3374921,760.0000000,2.33515,0.00100,0.0375,2.179,8.29,0.0725,0.0002,0.5555,0.4000,3.8959,16854
259389219,915.01,falso-positivo,FP,2.3250156,1130.0000000,2.32263,0.00103,0.1466,1.548,15.41,0.2329,0.0231,0.3536,0.5000,1.0393,16159
294869729,918.01,falso-positivo,FP,1.1140067,410.0000000,1.18238,0.06138,0.0402,2.207,6.93,0.1062,0.0000,0.6798,0.4444,1.9406,16640
301051430,923.01,falso-positivo,FP,3.2744665,918.0803144,3.27239,0.00063,0.0701,1.745,8.53,0.1090,0.0177,0.5584,0.5714,2.1109,16836
261258875,927.01,falso-positivo,FP,2.5852000,290.0000000,2.58196,0.00125,0.0279,2.066,8.81,0.0495,0.0000,0.5151,0.5000,2.1282,15193
434234955,944.01,falso-positivo,FP,6.0588453,2740.0000000,6.05746,0.00023,0.1839,2.423,13.69,0.2371,0.0000,0.0067,0.2222,9.9583,17217
219205407,946.01,falso-positivo,FP,6.1253092,39400.0000000,6.12615,0.00014,2.4470,1.634,158.63,2.4620,0.0000,0.0127,0.6667,0.4054,14373
189013222,949.01,falso-positivo,FP,1.3228701,720.0000000,7.13810,1.69796,0.6183,3.807,56.48,0.9831,0.0376,1.9106,0.6667,49.6136,17606
449050247,951.01,falso-positivo,FP,2.9684500,17064.8000000,2.96842,0.00001,1.7078,3.166,272.29,3.4975,0.0500,0.0048,0.8462,5.2466,17256
449050248,953.01,falso-positivo,FP,2.9684400,13028.0000000,2.96842,0.00001,1.4002,3.166,271.21,2.8681,0.0364,0.0052,0.8462,4.9041,17250
146467675,955.01,falso-positivo,FP,1.6375303,770.0000000,1.63735,0.00011,0.0531,1.310,12.24,0.0960,0.0019,0.1329,0.7500,0.8414,17496
249067445,957.01,falso-positivo,FP,0.8317937,200.0000000,0.83184,0.00006,0.0338,2.218,25.28,0.1068,0.0011,0.0501,0.4444,12.5736,17157
279999655,959.01,falso-positivo,FP,1.5410400,30644.8000000,1.54068,0.00023,0.5647,1.233,87.05,1.0417,0.0000,0.0043,0.7500,49.7077,16784
5109298,960.01,falso-positivo,FP,1.6187107,1352.1697973,1.61843,0.00017,0.0855,3.237,18.77,0.2361,0.0058,0.4947,0.5000,10.7441,17400
265077027,961.01,falso-positivo,FP,4.7958600,26891.1000000,4.79690,0.00022,0.5422,1.279,45.86,0.6286,0.0000,0.0517,0.7273,9.7552,16877
141776043,962.01,falso-positivo,FP,4.0626900,4210.0000000,4.05695,0.00141,0.3413,2.705,32.44,0.5700,0.0000,0.1110,0.6667,43.7529,16894
179155220,964.01,falso-positivo,FP,0.6027400,16763.6000000,0.60249,0.00041,0.4223,1.767,117.40,1.3913,0.0000,0.0306,0.6667,37.0723,17457
179159972,965.01,falso-positivo,FP,1.3710100,1561.4300000,0.56402,0.17721,0.0926,1.654,23.58,0.3032,0.0000,0.0339,0.5714,9.7484,17458
445586472,967.01,falso-positivo,FP,1.7393631,428.8811939,0.70530,0.18901,0.0490,0.658,5.26,0.0957,0.0019,0.0227,1.0000,1.2775,11946
453209605,968.01,falso-positivo,FP,2.8094400,1606.4300000,2.81152,0.00074,0.2698,2.999,49.62,0.5454,0.0090,0.1596,0.7500,2.9023,16845
177722855,971.01,falso-positivo,FP,2.3960724,680.0000000,2.39748,0.00059,0.0836,4.156,21.48,0.2152,0.0000,0.4177,0.4444,8.4612,17458
125894957,972.01,falso-positivo,FP,2.6742500,1920.0000000,2.67355,0.00026,0.2053,3.921,31.87,0.4721,0.0000,0.0127,0.2857,5.4734,16817
409459226,973.01,falso-positivo,FP,1.2799700,790.0000000,1.28099,0.00080,0.0736,2.220,14.84,0.1895,0.0000,0.1886,0.4000,10.9743,17457
333821572,974.01,falso-positivo,FP,2.8259491,2206.0000000,2.82588,0.00003,0.1790,1.884,29.00,0.2881,0.0047,0.1272,0.7500,7.5025,16900
133654092,975.01,falso-positivo,FP,1.9735300,867.4280000,1.97665,0.00158,0.1143,2.108,19.26,0.2352,0.0038,0.0437,0.6364,2.8970,16941
347098457,976.01,falso-positivo,FP,3.1510408,2025.1072724,3.14913,0.00061,0.1553,2.099,23.57,0.2641,0.0154,0.0660,0.4000,1.3733,16875
268371979,977.01,falso-positivo,FP,2.7810200,748.6400000,2.78280,0.00064,0.1531,1.855,24.68,0.2567,0.0022,0.0196,0.5556,19.3230,17386
5772442,979.01,falso-positivo,FP,1.1057800,672.5230000,1.10581,0.00002,0.0452,1.327,10.17,0.0964,0.0094,0.6324,0.7500,2.6283,16716
93594834,980.01,falso-positivo,FP,1.3387555,357.2449276,1.33874,0.00001,0.0305,3.034,10.11,0.0883,0.0096,0.2296,0.4545,25.7781,16772
127476180,981.01,falso-positivo,FP,1.6038093,1190.6782952,0.75404,0.05969,0.0304,2.212,10.56,0.1005,0.0000,0.2891,0.5000,10.9440,15779
177126182,982.01,falso-positivo,FP,6.3037582,1700.0000000,6.29782,0.00094,0.1218,3.359,19.92,0.1826,0.0087,0.1073,0.4545,16.7920,17458
148659924,983.01,falso-positivo,FP,7.3816254,2546.0000000,7.38323,0.00022,0.1931,3.938,25.83,0.2771,0.0000,0.2930,0.7273,10.4925,16818
33091633,984.01,falso-positivo,FP,7.5211800,50623.3000000,7.50943,0.00156,0.6773,5.006,130.25,1.2369,0.0000,0.0118,0.8000,33.1247,17399
320536216,986.01,falso-positivo,FP,0.5476699,2886.4723578,0.54771,0.00008,0.1886,1.022,57.70,0.5069,0.0000,0.1183,0.7778,2.7153,16845
52548453,987.01,falso-positivo,FP,5.2146757,3754.1506480,5.21492,0.00005,0.3788,4.867,85.64,0.7584,0.0031,0.0995,0.9000,17.5383,17456
113553629,988.01,falso-positivo,FP,4.3043800,672.0020000,8.60944,0.00008,0.0989,3.444,13.69,0.1331,0.0237,0.1600,0.5000,6.0436,16817
108835813,992.01,falso-positivo,FP,4.7651600,647.6890000,2.05545,0.13730,0.0257,3.837,8.21,0.0706,0.0000,0.3361,0.1429,1.2938,16785
93963408,994.01,falso-positivo,FP,2.3967220,384.8985474,2.39816,0.00060,0.0466,2.558,12.62,0.0968,0.0000,0.0863,0.6250,2.1398,16900
317951248,995.01,falso-positivo,FP,3.4438000,7260.7500000,3.44275,0.00031,0.1649,1.836,31.93,0.2596,0.0036,0.1114,0.7692,15.3637,17387
341729521,997.01,falso-positivo,FP,8.4134856,17479.6053306,8.40327,0.00121,1.3234,2.241,118.75,1.4373,0.0181,0.0061,0.7000,2.7573,16836
54390047,998.01,falso-positivo,FP,0.9414360,339.9126618,0.94138,0.00006,0.0368,1.381,13.00,0.0897,0.0089,0.1495,0.5556,8.7267,16897
341186896,999.01,falso-positivo,FP,1.5078959,1839.0000000,1.50822,0.00021,0.0700,2.614,21.59,0.1799,0.0000,0.0774,0.6364,19.3041,10562
50365310,1000.01,falso-positivo,FP,2.1713484,656.8860989,2.17109,0.00012,0.0618,2.026,20.05,0.1255,0.0078,0.2453,0.5556,5.1561,16900
124709665,1002.01,falso-positivo,FP,1.8675574,1500.0000000,1.86869,0.00060,0.1292,1.495,43.46,0.2320,0.0121,0.0240,0.7273,0.8814,17458
106997505,1003.01,falso-positivo,FP,2.7432300,383.4100000,2.74430,0.00039,0.0435,2.927,15.38,0.0870,0.0057,0.0674,0.4444,3.0661,16796
238597883,1004.01,falso-positivo,FP,3.5730141,755.0000000,3.57328,0.00007,0.0461,3.335,18.16,0.0915,0.0020,0.2210,0.6364,2.9040,16956
169904935,1005.01,falso-positivo,FP,4.5505945,3731.0000000,4.55168,0.00024,0.3073,2.428,89.36,0.4877,0.0107,0.0188,0.8333,3.3468,16900
156115721,1006.01,falso-positivo,FP,2.5047918,2270.5402194,2.50478,0.00000,0.1930,3.340,51.04,0.4554,0.0095,0.0531,0.8182,21.3939,16912
440801822,1008.01,falso-positivo,FP,2.0483755,483.0000000,2.04615,0.00109,0.0259,3.274,16.20,0.0651,0.0006,0.1254,0.2857,4.6488,17458
139853601,1010.01,falso-positivo,FP,0.6808702,1507.8006889,0.68094,0.00010,0.1275,1.725,89.02,0.3922,0.0000,0.2448,0.6000,8.4714,16809
97700520,1013.01,falso-positivo,FP,5.4255548,14939.6342222,5.42897,0.00063,1.0673,2.895,196.66,1.6620,0.0623,0.0079,0.6000,0.9019,17453
96246348,1014.01,falso-positivo,FP,1.4095184,2841.5103258,1.40955,0.00002,0.3162,0.940,98.50,0.5316,0.0424,0.0387,0.7000,0.8625,17453
155044736,1015.01,falso-positivo,FP,1.3730466,1301.5065338,1.37495,0.00139,0.1137,1.833,20.12,0.2605,0.0362,0.3054,0.5000,4.5602,16896
182943944,1017.01,falso-positivo,FP,1.1042200,14177.7000000,1.10360,0.00056,0.2279,2.207,57.04,0.6113,0.0064,0.0614,0.5556,23.2660,16941
291555748,1018.01,falso-positivo,FP,4.9591200,7440.0000000,4.95962,0.00010,0.6015,1.323,63.18,0.6975,0.0305,0.0404,0.6154,1.2142,17457
140706664,1020.01,falso-positivo,FP,3.2889200,10518.9000000,3.29167,0.00084,0.1767,2.633,23.95,0.2949,0.0000,0.0682,0.6364,13.8214,13780
143994283,1021.01,falso-positivo,FP,1.9087900,618.4820000,0.95478,0.00040,0.0375,1.655,9.20,0.0959,0.0035,0.6835,0.4286,4.5754,16939
238374636,1023.01,falso-positivo,FP,1.3214483,2180.0000000,1.32389,0.00185,0.2560,3.001,112.79,0.7528,0.0000,0.0382,0.6364,4.4166,16929
447283466,1028.01,falso-positivo,FP,1.0160600,240.0000000,4.56533,1.24658,0.0293,7.305,21.81,0.0764,0.0000,1.8069,0.6923,0.7226,16519
304021498,1031.01,falso-positivo,FP,5.6526230,1250.0000000,5.64666,0.00105,0.1281,2.259,20.63,0.1653,0.0000,0.1762,0.6000,7.4652,15920
400595342,1034.01,falso-positivo,FP,3.6404389,476.3077321,0.69562,0.61783,0.0882,0.185,9.09,0.0908,0.0000,0.3692,0.7273,0.9723,13829
363260203,1037.01,falso-positivo,FP,1.2025238,390.0000000,1.20358,0.00088,0.0493,3.210,32.69,0.1587,0.0128,0.1304,0.6000,0.6093,15920
90544017,1038.01,falso-positivo,FP,3.2235985,680.0000000,3.22366,0.00002,0.0505,1.719,15.53,0.0808,0.0000,0.1625,0.2857,4.3402,13826
310483807,1040.01,falso-positivo,FP,2.5555500,397.9246747,5.53840,0.08360,0.0188,5.169,9.95,0.0378,0.0000,0.5171,0.4000,61.5932,13777
385624852,1041.01,falso-positivo,FP,8.3079200,8350.0000000,8.31522,0.00088,0.5878,2.217,157.94,0.5748,0.0105,0.0000,0.6364,0.6808,13775
360286627,1042.01,falso-positivo,FP,0.7580820,583.9318100,4.62131,2.04803,0.1019,6.162,16.38,0.2376,0.0000,0.3326,0.6364,19.5771,15918
90448944,1043.01,falso-positivo,FP,1.4415577,507.0000000,1.44072,0.00058,0.0422,2.497,15.71,0.1118,0.0010,0.2555,0.5000,28.0698,13777
54044474,1045.01,falso-positivo,FP,3.7039994,7590.0000000,3.70530,0.00035,0.6114,3.458,149.06,1.1956,0.0466,0.0920,0.9167,1.9164,15515
309787037,1046.01,falso-positivo,FP,1.3042553,914.0000000,1.30393,0.00025,0.0641,1.912,17.89,0.1503,0.0020,0.2342,0.4444,0.5129,13780
370745311,1047.01,falso-positivo,FP,0.6262700,1880.0000000,0.62618,0.00015,0.1573,0.668,33.99,0.3271,0.0096,0.1824,0.6000,10.1622,15918
112395568,1053.01,falso-positivo,FP,5.7426250,1105.7608670,5.75022,0.00132,0.1071,2.300,29.15,0.1482,0.0061,0.0375,0.6923,1.3899,17258
253990973,1061.01,falso-positivo,FP,0.5409330,257.3474590,0.54086,0.00013,0.0369,1.442,16.84,0.1146,0.0013,0.3039,0.6000,3.1827,17220
129319156,1089.01,falso-positivo,FP,4.7370300,2410.0000000,0.85246,0.64009,0.0323,1.478,7.53,0.0846,0.0000,0.5775,0.2857,5.5699,18494
387079085,1092.01,falso-positivo,FP,1.1923000,3730.0000000,1.19248,0.00015,0.2974,3.339,182.16,0.9437,0.0000,0.0067,0.5000,12.4791,18494
375225453,1096.01,falso-positivo,FP,0.9209526,360.8801529,0.92122,0.00029,0.0240,1.474,6.62,0.0583,0.0000,0.1888,0.3750,2.5707,15429
271581073,1101.01,falso-positivo,FP,2.6690300,3110.0000000,2.66965,0.00023,0.2997,1.424,40.83,0.4419,0.0006,0.1747,0.8333,5.1548,16778
295599256,1108.01,falso-positivo,FP,7.1439527,11592.5273803,7.13810,0.00082,0.9904,0.952,54.62,0.8478,0.0000,0.0786,0.6154,9.3233,15580
50309953,1109.01,falso-positivo,FP,7.0408300,1580.0000000,3.52189,0.00042,0.0701,2.348,18.34,0.1187,0.0073,0.6883,0.3636,3.9306,18277
446549905,1110.01,falso-positivo,FP,2.4545635,4248.0000000,2.45427,0.00012,0.3644,2.291,100.80,0.7227,0.0107,0.0386,0.9091,8.4648,16744
369864738,1112.01,falso-positivo,FP,2.7817956,637.6922029,2.77747,0.00155,0.0520,1.852,13.85,0.0845,0.0000,0.0569,0.4444,1.8126,16156
260849386,2400.01,falso-positivo,FP,1.0339000,520.0000000,0.51722,0.00052,0.0360,0.759,7.53,0.0866,0.0000,0.8854,0.5000,4.7044,16357
219208037,2452.01,falso-positivo,FP,0.9776805,965.3175192,6.50579,2.32716,0.1463,4.337,12.21,0.2963,0.0000,1.5861,0.4545,30.1231,12129
170103435,2510.01,falso-positivo,FP,1.9785151,500.0000000,1.97815,0.00018,0.0372,1.846,8.27,0.0702,0.0046,0.0853,0.8000,2.5019,16337
123627908,2515.01,falso-positivo,FP,5.9016526,2450.0000000,5.90301,0.00023,0.1506,2.361,23.12,0.2051,0.0142,0.1095,0.5556,5.0315,15021
144043410,2554.01,falso-positivo,FP,6.2636501,7043.2784811,6.25712,0.00104,0.7697,4.171,70.89,1.3048,0.0000,0.0813,0.8571,3.8331,16886
239638934,2571.01,falso-positivo,FP,6.0027375,6100.0000000,6.00006,0.00045,0.5549,3.200,75.56,0.8168,0.0203,0.0124,0.9231,4.2538,17329
62530991,2585.01,falso-positivo,FP,4.0266483,754.0000000,4.02105,0.00139,0.0443,2.145,7.39,0.0623,0.0018,0.2344,0.2500,2.6447,12854
229285649,2591.01,falso-positivo,FP,8.4930270,20750.0000000,8.48381,0.00109,1.4958,3.394,150.37,2.1076,0.0000,0.0254,0.8000,5.0748,15051
12036590,2598.01,falso-positivo,FP,5.7343600,17740.0000000,6.90107,0.20346,7.7032,4.601,30.95,8.8312,0.0000,1.1377,0.5000,69.8134,15840
277871306,2664.01,falso-positivo,FP,3.9602774,6193.0000000,3.96084,0.00014,0.4050,1.056,46.16,0.4563,0.0637,0.0136,0.6250,22.6866,13688
348684813,2667.01,falso-positivo,FP,7.7517472,861.0000000,6.10476,0.21247,0.3802,0.814,27.62,0.2114,0.0000,2.0466,0.6250,5.5722,15793
190081497,2671.01,falso-positivo,FP,3.1630387,1130.0000000,3.15479,0.00261,0.0966,5.048,15.44,0.2076,0.0074,0.6563,0.3000,18.1227,15925
450327768,1788.01,falso-positivo,FP,5.3432600,6980.0000000,5.34967,0.00120,0.4493,1.427,49.58,0.4697,0.0102,0.0316,0.5556,0.7039,15480
135083444,1795.01,falso-positivo,FP,2.7917911,1018.9771433,2.79180,0.00000,0.0761,1.117,10.64,0.0909,0.0000,0.1595,0.2500,0.3277,16095
307734817,1808.01,falso-positivo,FP,2.1075001,4256.1743008,2.10868,0.00056,0.3888,1.406,29.90,0.6504,0.0020,0.0135,0.6364,3.8014,15924
377290815,1813.01,falso-positivo,FP,0.7980000,190.0000000,0.79774,0.00032,0.0326,0.319,5.50,0.0417,0.0044,0.1492,0.4000,1.9817,19611
233720539,1815.01,falso-positivo,FP,2.5553320,6550.0000000,2.55597,0.00025,0.6697,4.771,141.19,1.7406,0.0939,0.0037,0.9167,1.8447,19611
207468071,1836.02,falso-positivo,FP,1.7727505,243.0000000,5.09762,0.43777,0.1125,6.117,41.17,0.2415,0.0017,1.9800,0.6667,0.7261,15074
144441148,1837.01,falso-positivo,FP,5.8182239,1069.5709916,5.82392,0.00098,0.0789,0.777,11.21,0.0651,0.0000,0.0950,0.3333,0.3699,13420
219824469,1848.01,falso-positivo,FP,5.4809161,2770.0000000,5.48691,0.00109,0.2454,4.390,24.41,0.4175,0.0090,0.0832,0.9167,1.9046,13275
356919658,1863.01,falso-positivo,FP,1.4261100,1890.0000000,1.42604,0.00005,0.1664,1.521,22.91,0.3433,0.0299,0.0401,0.8750,3.3266,18214
233503636,1871.01,falso-positivo,FP,3.4061200,1740.0000000,2.61689,0.23171,0.0643,2.791,6.61,0.1340,0.0000,0.1148,0.1250,2.0661,18217
59859387,1881.01,falso-positivo,FP,1.1203828,1901.0000000,1.12087,0.00044,0.1407,1.793,40.41,0.3484,0.0000,0.1032,0.6000,3.4634,17458
459997997,1888.01,falso-positivo,FP,5.5474850,3350.0000000,5.54946,0.00036,0.7519,5.919,98.40,1.6983,0.0008,0.0329,0.8333,21.0222,16357
325172035,1939.01,falso-positivo,FP,2.8970202,3080.9239308,2.89536,0.00057,0.2502,2.702,79.55,0.4827,0.0089,0.0024,0.6667,4.0658,17336
167009792,1941.01,falso-positivo,FP,1.1330520,104.3043949,0.58516,0.03290,0.0088,1.404,7.14,0.0266,0.0000,0.1517,0.3000,0.7746,18276
308919449,1942.01,falso-positivo,FP,1.6563738,246.0000000,2.50204,0.24472,0.0309,3.670,11.75,0.0749,0.0000,0.6215,0.5833,21.2437,18279
461080504,1944.01,falso-positivo,FP,6.0988471,8857.7284148,6.10032,0.00024,0.6936,3.254,47.91,1.0582,0.0000,0.2423,0.7500,31.3604,16357
357536526,1945.01,falso-positivo,FP,1.5736300,710.0000000,0.78701,0.00025,0.0409,2.204,12.08,0.1317,0.0000,0.4789,0.6250,4.0672,15652
31268146,1948.01,falso-positivo,FP,3.6473383,162.7642577,0.80471,0.55874,0.0269,0.751,5.56,0.0511,0.0071,0.1258,0.3750,0.5244,14664
327663613,1950.01,falso-positivo,FP,1.4114400,414.3790000,0.51260,0.27366,0.0104,1.504,10.07,0.0340,0.0000,0.1959,0.2000,1.7374,18490
394509844,1952.01,falso-positivo,FP,6.8913200,5940.0000000,6.89498,0.00053,0.5436,4.597,88.13,0.9251,0.0000,0.0349,0.8333,10.3951,18491
242536549,1953.01,falso-positivo,FP,0.6923563,810.0000000,0.69238,0.00003,0.0822,0.831,30.86,0.1815,0.0000,0.1118,0.6250,3.2109,18236
334911765,1956.01,falso-positivo,FP,0.8895800,1240.0000000,0.88942,0.00018,0.1448,2.490,34.63,0.4608,0.0685,0.2596,0.5000,6.6123,18494
400323948,1959.01,falso-positivo,FP,3.2242808,868.6214414,3.22252,0.00055,0.1218,3.867,15.66,0.2433,0.0234,0.3335,0.4545,5.9858,16559
141663464,1962.01,falso-positivo,FP,1.7644700,2640.0000000,1.76480,0.00018,0.2446,2.588,191.43,0.5973,0.0453,0.0024,0.9091,6.6012,18225
242083025,1964.01,falso-positivo,FP,0.6466988,1063.7008880,0.64668,0.00003,0.1068,1.035,22.68,0.2629,0.0350,0.0759,0.5000,3.6487,15294
295354126,1965.01,falso-positivo,FP,2.2778177,880.0000000,2.27822,0.00018,0.0876,3.341,68.61,0.2157,0.0000,0.3405,0.5000,3.7489,18486
293708935,1969.01,falso-positivo,FP,2.6855915,488.2401788,2.68535,0.00009,0.0455,2.148,14.92,0.0813,0.0000,0.0331,0.1429,3.6389,15211
253132689,1971.01,falso-positivo,FP,3.2178240,1288.0000000,3.21796,0.00004,0.0835,1.716,11.69,0.1240,0.0000,0.0540,0.5000,6.1994,15991
467281353,1975.01,falso-positivo,FP,2.8319354,780.0000000,2.83158,0.00013,0.1043,3.020,23.02,0.2212,0.0000,0.3811,0.5455,4.2355,17288
458856474,1978.01,falso-positivo,FP,6.0810430,15384.1717123,6.07589,0.00085,1.4299,3.240,174.57,2.1767,0.1077,0.0544,0.6364,21.6276,16346
458857720,1979.01,falso-positivo,FP,1.3092400,3370.0000000,1.30955,0.00023,0.1531,2.270,47.89,0.3879,0.0000,0.0489,0.5000,20.9729,16357
89535068,1983.01,falso-positivo,FP,6.1110945,1098.1526720,6.12179,0.00175,0.0698,3.265,10.08,0.1011,0.0085,0.0266,0.3333,2.5611,13719
162246865,1984.01,falso-positivo,FP,0.5646193,510.0000000,0.56483,0.00038,0.0454,1.356,14.02,0.1375,0.0000,0.1597,0.4000,9.5074,15464
161156159,1988.01,falso-positivo,FP,2.2818488,1483.0000000,2.28098,0.00038,0.1667,4.258,50.63,0.4522,0.0224,0.0585,0.8333,10.9673,15961
324395151,1989.01,falso-positivo,FP,3.4551479,5191.7260014,3.45295,0.00064,0.4463,5.525,112.88,1.0352,0.0195,0.0180,0.9091,3.1387,17336
457939414,1990.01,falso-positivo,FP,3.7899524,4345.4373432,3.78756,0.00063,0.3665,4.040,63.71,0.7548,0.0865,0.1511,0.6667,8.1152,16357
82707763,1991.01,falso-positivo,FP,6.6570835,7164.0000000,6.65893,0.00028,0.6182,5.327,94.71,0.9068,0.0000,0.0000,0.9091,2.4143,14496
147340931,1992.01,falso-positivo,FP,4.3114812,6360.0000000,4.31310,0.00038,0.9808,2.300,67.37,1.5784,0.0000,0.0047,0.8333,5.6276,15483
453464017,1993.01,falso-positivo,FP,3.9416903,12840.0000000,3.93792,0.00096,0.9070,2.100,95.35,1.2638,0.0766,0.0336,0.5556,3.0078,15905
275384718,1996.01,falso-positivo,FP,7.7243300,7120.0000000,9.11135,0.17956,0.2548,7.289,54.84,0.5135,0.0000,1.6875,0.9091,0.9352,15469
429295277,1998.01,falso-positivo,FP,1.1083300,1060.0000000,1.10755,0.00070,0.0813,2.806,28.93,0.2508,0.0240,0.0213,0.5556,14.8805,15789
356453768,2002.01,falso-positivo,FP,2.3330349,2795.0000000,2.33347,0.00019,0.1943,2.489,35.29,0.3951,0.0045,0.0630,0.3000,1.3125,13771
439610306,2004.01,falso-positivo,FP,1.7998800,180.0000000,1.79880,0.00060,0.0331,4.317,19.80,0.0971,0.0075,0.0909,0.5833,5.9054,16354
357416482,2017.01,falso-positivo,FP,5.4982600,12929.0000000,5.49512,0.00057,0.9858,1.465,234.00,1.0769,0.0056,0.0080,0.8182,0.2998,18210
11996814,2022.01,falso-positivo,FP,0.4487349,3572.0328032,0.89755,0.00008,0.3627,1.795,40.31,1.0034,0.3734,0.0670,0.6000,6.4127,14765
363761216,2047.01,falso-positivo,FP,7.4072602,14765.0000000,7.39792,0.00126,1.2475,1.973,107.08,1.3849,0.0089,0.1389,0.8462,2.6887,14263
1100766816,2052.01,falso-positivo,FP,1.6226300,1630.0000000,1.62156,0.00066,0.1515,1.297,15.56,0.2585,0.0000,0.0435,0.5455,0.0000,7793
315755496,2053.01,falso-positivo,FP,4.2780800,1096.6013542,4.28202,0.00092,0.0993,1.713,12.57,0.1231,0.0120,0.0874,0.2727,2.7423,19610
378355116,2054.01,falso-positivo,FP,3.5684459,939.0000000,7.09529,0.00583,0.2612,0.946,14.51,0.2063,0.0000,0.4350,0.3333,8.0098,17991
326732851,2058.01,falso-positivo,FP,1.5156700,750.0000000,1.51508,0.00039,0.0619,3.030,12.77,0.1723,0.0000,0.0121,0.1667,5.5640,12874
285542903,2060.01,falso-positivo,FP,2.2657506,388.0000000,2.26936,0.00159,0.0303,3.328,10.84,0.0742,0.0000,0.5775,0.4444,2.7100,18655
373785851,2062.01,falso-positivo,FP,4.0416300,3100.0000000,0.91910,0.54518,0.1025,2.696,26.98,0.3387,0.0934,0.1186,0.2500,4.1580,12653
91869778,2736.01,falso-positivo,FP,3.4771921,3250.0000000,6.46643,0.07017,0.6182,1.724,37.35,0.6338,0.0080,1.4965,0.4444,2.2508,14682
279989567,2744.01,falso-positivo,FP,0.7871770,1350.0000000,0.78645,0.00093,0.0972,1.992,13.02,0.3020,0.0130,0.1957,0.3000,4.6305,13360
105801221,2812.01,falso-positivo,FP,3.0750728,510.0000000,3.07382,0.00041,0.0561,1.639,11.17,0.0872,0.0093,0.0947,0.3750,3.1637,15866
114103134,2829.01,falso-positivo,FP,1.1468708,2762.6275979,1.14681,0.00005,0.2628,1.070,24.29,0.5105,0.0066,0.0631,0.5455,3.2166,15533
285524410,2848.01,falso-positivo,FP,3.0244222,267015.5224574,3.02273,0.00056,19.7880,3.627,39.53,45.4522,0.0000,0.0144,0.8182,10.7009,15604
123106490,2874.01,falso-positivo,FP,3.3004862,2403.5706041,3.30169,0.00036,0.1940,2.201,19.94,0.3178,0.0446,0.3326,0.5556,13.6926,15685
463203560,2958.01,falso-positivo,FP,1.9905105,2270.0000000,1.98966,0.00043,0.1867,2.653,37.08,0.4375,0.0384,0.0851,0.4000,11.0909,18358
141631253,2987.01,falso-positivo,FP,1.6709011,1210.5574745,1.67073,0.00010,0.1068,1.559,14.82,0.2109,0.0244,0.1231,0.5833,5.6614,15986
464067218,3059.01,falso-positivo,FP,1.3934565,2530.0000000,1.39339,0.00005,0.1669,3.158,26.96,0.4824,0.0138,0.1616,0.7000,1.0895,18358
279982557,2097.01,falso-positivo,FP,1.7890217,391.6251669,3.66253,0.02361,0.0707,4.395,7.03,0.1761,0.0036,0.4911,0.8182,3.4346,12241
393911494,2106.01,falso-positivo,FP,0.6332593,1191.4597195,0.63309,0.00026,0.0921,0.591,24.30,0.1778,0.0054,0.5725,0.3636,1.5126,16811
356235833,2111.01,falso-positivo,FP,1.2680452,538.0000000,1.26871,0.00052,0.0650,1.015,21.77,0.1166,0.0052,0.1676,0.5455,2.2633,17153
